16 1665644222 11251.000000 -1.000000 -101.000000 0.000000 0.000000
16 1665644223 11251.000000 -1.000000 -101.000000 0.000000 0.000000
16 1665644224 11251.000000 -1.000000 -101.000000 0.000000 0.000000
16 1665644225 11251.000000 -1.000000 -101.000000 0.000000 0.000000
16 1665644226 11251.000000 -1.000000 -101.000000 0.000000 0.000000
16 1665644227 11545.200000 -1.000000 -101.000000 0.000000 0.000000
16 1665644228 11545.200000 -1.000000 -101.000000 0.000000 0.000000
16 1665644229 11545.200000 -1.000000 -101.000000 0.000000 0.000000
16 1665644230 11545.200000 -1.000000 -101.000000 0.000000 0.000000
16 1665644231 11545.200000 -1.000000 -101.000000 0.000000 0.000000
16 1665644232 11547.800000 -1.000000 -101.000000 0.000000 0.000000
16 1665644233 11547.800000 -1.000000 -101.000000 0.000000 0.000000
16 1665644234 11547.800000 -1.000000 -101.000000 0.000000 0.000000
16 1665644297 57726.000000 -1.000000 57726.000000 57726.000000 666458215.200000
16 1665644296 39215.200000 -1.000000 39215.200000 39215.200000 307566382.208000
16 1665644295 39215.200000 -1.000000 39215.200000 39215.200000 307566382.208000
16 1665644294 39215.200000 -1.000000 39215.200000 39215.200000 307566382.208000
16 1665644293 39215.200000 -1.000000 39215.200000 39215.200000 307566382.208000
16 1665644292 39215.200000 -1.000000 39215.200000 39215.200000 307566382.208000
16 1665644291 41605.000000 -1.000000 41605.000000 41605.000000 346195205.000000
16 1665644290 41605.000000 -1.000000 41605.000000 41605.000000 346195205.000000
16 1665644289 41605.000000 -1.000000 41605.000000 41605.000000 346195205.000000
16 1665644288 41605.000000 -1.000000 41605.000000 41605.000000 346195205.000000
16 1665644287 41605.000000 -1.000000 41605.000000 41605.000000 346195205.000000
16 1665644286 34638.400000 -1.000000 34638.400000 34638.400000 239963750.912000
16 1665644285 34638.400000 -1.000000 34638.400000 34638.400000 239963750.912000
16 1665644284 34638.400000 -1.000000 34638.400000 34638.400000 239963750.912000
16 1665644283 34638.400000 -1.000000 34638.400000 34638.400000 239963750.912000
16 1665644282 34638.400000 -1.000000 34638.400000 34638.400000 239963750.912000
16 1665644281 34638.000000 -1.000000 34638.000000 34638.000000 239958208.800000
16 1665644280 34638.000000 -1.000000 34638.000000 34638.000000 239958208.800000
16 1665644279 34638.000000 -1.000000 34638.000000 34638.000000 239958208.800000
16 1665644278 34638.000000 -1.000000 34638.000000 34638.000000 239958208.800000
16 1665644277 34638.000000 -1.000000 34638.000000 34638.000000 239958208.800000
16 1665644276 34637.200000 -1.000000 34637.200000 34637.200000 239947124.768000
16 1665644275 34637.200000 -1.000000 34637.200000 34637.200000 239947124.768000
16 1665644274 34637.200000 -1.000000 34637.200000 34637.200000 239947124.768000
16 1665644273 34637.200000 -1.000000 34637.200000 34637.200000 239947124.768000
16 1665644272 34637.200000 -1.000000 34637.200000 34637.200000 239947124.768000
16 1665644271 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644270 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644269 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644268 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644267 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644266 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644265 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644264 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644263 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644262 34637.000000 -1.000000 34637.000000 34637.000000 239944353.800000
16 1665644261 34639.400000 -1.000000 34639.400000 34639.400000 239977606.472000
16 1665644260 34639.400000 -1.000000 34639.400000 34639.400000 239977606.472000
16 1665644259 34639.400000 -1.000000 34639.400000 34639.400000 239977606.472000
16 1665644258 34639.400000 -1.000000 34639.400000 34639.400000 239977606.472000
16 1665644257 34639.400000 -1.000000 34639.400000 34639.400000 239977606.472000
16 1665644256 34340.000000 -1.000000 34340.000000 34340.000000 235847120.000000
16 1665644255 34340.000000 -1.000000 34340.000000 34340.000000 235847120.000000
