4 1665644222 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644223 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644224 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644225 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644226 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644227 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644228 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644229 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644230 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644231 0.300000 0.200000 0.300000 0.300000 0.018000
4 1665644232 0.400000 0.200000 0.400000 0.400000 0.032000
4 1665644233 0.400000 0.200000 0.400000 0.400000 0.032000
4 1665644234 0.400000 0.200000 0.400000 0.400000 0.032000
4 1665644297 0.300000 1.000000 0.300000 0.300000 0.090000
4 1665644296 0.550000 0.800000 0.200000 1.000000 0.324000
4 1665644295 0.550000 0.800000 0.200000 1.000000 0.324000
4 1665644294 0.550000 0.800000 0.200000 1.000000 0.324000
4 1665644293 0.550000 0.800000 0.200000 1.000000 0.324000
4 1665644292 0.550000 0.800000 0.200000 1.000000 0.324000
4 1665644291 0.566667 0.600000 0.400000 0.800000 0.210000
4 1665644290 0.566667 0.600000 0.400000 0.800000 0.210000
4 1665644289 0.566667 0.600000 0.400000 0.800000 0.210000
4 1665644288 0.566667 0.600000 0.400000 0.800000 0.210000
4 1665644287 0.566667 0.600000 0.400000 0.800000 0.210000
4 1665644286 0.633333 0.600000 0.300000 0.800000 0.274000
4 1665644285 0.633333 0.600000 0.300000 0.800000 0.274000
4 1665644284 0.633333 0.600000 0.300000 0.800000 0.274000
4 1665644283 0.633333 0.600000 0.300000 0.800000 0.274000
4 1665644282 0.633333 0.600000 0.300000 0.800000 0.274000
4 1665644281 0.400000 0.600000 0.400000 0.400000 0.096000
4 1665644280 0.400000 0.600000 0.400000 0.400000 0.096000
4 1665644279 0.400000 0.600000 0.400000 0.400000 0.096000
4 1665644278 0.400000 0.600000 0.400000 0.400000 0.096000
4 1665644277 0.400000 0.600000 0.400000 0.400000 0.096000
4 1665644276 0.433333 0.600000 0.300000 0.600000 0.122000
4 1665644275 0.433333 0.600000 0.300000 0.600000 0.122000
4 1665644274 0.433333 0.600000 0.300000 0.600000 0.122000
4 1665644273 0.433333 0.600000 0.300000 0.600000 0.122000
4 1665644272 0.433333 0.600000 0.300000 0.600000 0.122000
4 1665644271 0.833333 0.600000 0.500000 1.100000 0.454000
4 1665644270 0.833333 0.600000 0.500000 1.100000 0.454000
4 1665644269 0.833333 0.600000 0.500000 1.100000 0.454000
4 1665644268 0.833333 0.600000 0.500000 1.100000 0.454000
4 1665644267 0.833333 0.600000 0.500000 1.100000 0.454000
4 1665644266 0.400000 0.600000 0.200000 0.600000 0.112000
4 1665644265 0.400000 0.600000 0.200000 0.600000 0.112000
4 1665644264 0.400000 0.600000 0.200000 0.600000 0.112000
4 1665644263 0.400000 0.600000 0.200000 0.600000 0.112000
4 1665644262 0.400000 0.600000 0.200000 0.600000 0.112000
4 1665644261 0.366667 0.600000 0.200000 0.700000 0.114000
4 1665644260 0.366667 0.600000 0.200000 0.700000 0.114000
4 1665644259 0.366667 0.600000 0.200000 0.700000 0.114000
4 1665644258 0.366667 0.600000 0.200000 0.700000 0.114000
4 1665644257 0.366667 0.600000 0.200000 0.700000 0.114000
4 1665644256 1.033333 0.600000 0.300000 2.500000 1.286000
4 1665644255 1.033333 0.600000 0.300000 2.500000 1.286000
4 1665644254 1.033333 0.600000 0.300000 2.500000 1.286000
4 1665644253 1.033333 0.600000 0.300000 2.500000 1.286000
4 1665644252 1.033333 0.600000 0.300000 2.500000 1.286000
4 1665644251 0.300000 0.400000 0.300000 0.300000 0.036000
4 1665644250 0.300000 0.400000 0.300000 0.300000 0.036000
4 1665644249 0.300000 0.400000 0.300000 0.300000 0.036000
4 1665644248 0.300000 0.400000 0.300000 0.300000 0.036000
4 1665644247 0.300000 0.400000 0.300000 0.300000 0.036000
4 1665644246 0.250000 0.400000 0.200000 0.300000 0.026000
4 1665644245 0.250000 0.400000 0.200000 0.300000 0.026000
4 1665644244 0.250000 0.400000 0.200000 0.300000 0.026000
4 1665644243 0.250000 0.400000 0.200000 0.300000 0.026000
4 1665644242 0.250000 0.400000 0.200000 0.300000 0.026000
4 1665644241 0.350000 0.400000 0.300000 0.400000 0.050000
4 1665644240 0.350000 0.400000 0.300000 0.400000 0.050000
4 1665644239 0.350000 0.400000 0.300000 0.400000 0.050000
4 1665644238 0.350000 0.400000 0.300000 0.400000 0.050000
4 1665644237 0.350000 0.400000 0.300000 0.400000 0.050000
4 1665644236 0.400000 0.200000 0.400000 0.400000 0.032000
4 1665644235 0.400000 0.200000 0.400000 0.400000 0.032000
